Date_ORCL_L01d,Open_ORCL_L01d,High_ORCL_L01d,Low_ORCL_L01d,Close_ORCL_L01d,Adj Close_ORCL_L01d,Volume_ORCL_L01d,Daily_Return_ORCL_L01d,Vol5_ORCL_L01d,Vol10_ORCL_L01d,Vol20_ORCL_L01d,Vol60_ORCL_L01d,SMA5_ORCL_L01d,SMA10_ORCL_L01d,SMA30_ORCL_L01d,SMA60_ORCL_L01d,SMA100_ORCL_L01d,EMA5_ORCL_L01d,EMA10_ORCL_L01d,EMA30_ORCL_L01d,EMA60_ORCL_L01d,EMA100_ORCL_L01d,Short12_ORCL_L01d,Long26_ORCL_L01d,MACD_ORCL_L01d,SIGNAL9_ORCL_L01d,Ret5/10_ORCL_L01d,Ret10/30_ORCL_L01d,Ret30/60_ORCL_L01d,Ret30/100_ORCL_L01d,Emaret5/10_ORCL_L01d,Emaret10/30_ORCL_L01d,Emaret30/60_ORCL_L01d,Emaret30/100_ORCL_L01d,RetMACD_ORCL_L01d,DayRange_ORCL_L01d,average20r_ORCL_L01d,PRVHI_ORCL_L01d,HitLevel_ORCL_L01d,hitlevel_2_ORCL_L01d,hitlevel_1.8_ORCL_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-04,84.19999694824219,85.16999816894531,83.63999938964844,84.4800033569336,84.4800033569336,7836200.0,0.907790402710276,1.1859509650850932,1.0240492415779667,1.1635308719994462,1.693903959690562,82.33400115966796,81.64300079345703,81.2413335164388,77.20016651153564,74.9317002105713,82.8491038296152,82.02447710024425,80.48632622644642,78.28168154354843,76.78522156222733,81.8375557630525,80.8104746368912,1.0270811261613062,0.8515079455207067,-0.2012379161747402,-0.2012379161747402,-0.2012379161747402,-0.2012379161747402,0.2012379161747402,-0.2012379161747402,-0.2012379161747402,-0.2012379161747402,-0.2012379161747402,2.180000305175781,1.5929996490478515,85.16999816894531,80.38159690856934,80.69599685668945,81.01039680480957,0.0,1.0084636816321713,0.907790402710276,1.0,0.907790402710276,1.0482007421339494,1.0,0.907790402710276,0.6868930586902914,-1.0,-0.907790402710276,0.0,1.0,0.0,0.002194579,0.002194579,0.004824151,0.004824151,,1,,1,,1,,1
2023-01-05,85.0,85.4000015258789,83.22000122070312,84.30999755859375,84.30999755859375,7643800.0,-0.2012379161747402,0.9900547490451176,1.0463926771327865,1.147954209395969,1.6828707993086998,83.13000030517578,81.98000030517578,81.39100011189778,77.56249980926513,74.98330017089843,83.33606840594139,82.44002627448961,80.7330146994882,78.47933124895974,76.9342270275019,82.21793142390501,81.0696985570173,1.1482328668877102,0.9108529297941076,1.6012408286186912,1.6012408286186912,1.6012408286186912,1.6012408286186912,-1.6012408286186912,1.6012408286186912,1.6012408286186912,1.6012408286186912,1.6012408286186912,2.5199966430664062,1.6759994506835938,85.4000015258789,81.66539894104004,81.9839988708496,82.30259880065918,1.0,1.0140278116091614,-0.2012379161747402,1.0,-0.2012379161747402,1.0493770824606885,1.0,-0.2012379161747402,0.6821404292400419,-1.0,0.2012379161747402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2012379161747402,1,-0.2012379161747402,1,-0.2012379161747402,1,-0.2012379161747402,1
2023-01-06,84.73999786376953,86.33999633789062,83.81999969482422,85.66000366210938,85.66000366210938,8641600.0,1.6012408286186912,1.0211118161576662,1.1107905130062856,1.1748708840741555,1.685583864419995,83.98200073242188,82.39600067138672,81.50900014241536,77.94999987284342,75.04880020141601,84.11071349133073,83.0254767086023,81.05088495514119,78.7147631313581,77.10701468363274,82.74748099901338,81.40972115739449,1.3377598416188905,0.9962343121590642,0.8872221274164054,0.8872221274164054,0.8872221274164054,0.8872221274164054,-0.8872221274164054,0.8872221274164054,0.8872221274164054,0.8872221274164054,0.8872221274164054,1.42999267578125,1.6634990692138671,86.33999633789062,81.712802734375,82.04800262451172,82.38320251464843,1.0,1.0192485077929994,1.6012408286186912,1.0,1.6012408286186912,1.0511480088768836,1.0,1.6012408286186912,0.6970112308700971,-1.0,-1.6012408286186912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6012408286186912,1,1.6012408286186912,1,1.6012408286186912,1,1.6012408286186912,1
2023-01-09,86.83999633789062,87.58999633789062,86.16000366210938,86.41999816894531,86.41999816894531,7519700.0,0.8872221274164054,0.9711404439590192,0.9284315078738026,1.1457728994113971,1.672260623384496,84.91800079345703,82.9890007019043,81.63766682942709,78.32733319600423,75.11780021667481,84.8804750505356,83.64266242866465,81.39727935603177,78.96739378832818,77.29143019819338,83.31248364054137,81.78085278787974,1.5316308526616351,1.1033136202595786,0.0925732848296169,0.0925732848296169,0.0925732848296169,0.0925732848296169,-0.0925732848296169,0.0925732848296169,0.0925732848296169,0.0925732848296169,0.0925732848296169,1.0400009155273438,1.6744991302490235,87.58999633789062,82.68029838562012,83.01299819946288,83.34569801330566,1.0,1.023244045298023,0.8872221274164054,1.0,0.8872221274164054,1.0531216610600946,1.0,0.8872221274164054,0.6851640727463055,-1.0,-0.8872221274164054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8872221274164054,1,0.8872221274164054,1,0.8872221274164054,1,0.8872221274164054,1
2023-01-10,85.63999938964844,86.61000061035156,85.56999969482422,86.5,86.5,5703300.0,0.0925732848296169,0.7180942301902844,0.9464909634495686,1.137884886515804,1.6580121432265986,85.4740005493164,83.55400085449219,81.76366678873698,78.68233324686686,75.1903002166748,85.42031670035706,84.16217835072563,81.7264871395136,79.21436448379283,77.47377811506084,83.80287077276577,82.13041924803679,1.6724515247289844,1.21714120115346,2.427743900718028,2.427743900718028,2.427743900718028,2.427743900718028,-2.427743900718028,2.427743900718028,2.427743900718028,2.427743900718028,2.427743900718028,1.57000732421875,1.6794994354248047,86.61000061035156,83.90609825134277,84.24099807739258,84.57589790344238,1.0,1.0229791473201608,0.0925732848296169,1.0,0.0925732848296169,1.0548922374501577,1.0,0.0925732848296169,0.6862946638625979,-1.0,-0.0925732848296169,0.0,0.0,2.0,0.2401247173547744,0.1215015056773872,0.9309313893318176,0.8437605500221252,0.0925732848296169,1,0.0925732848296169,1,0.0925732848296169,-1,0.0925732848296169,1
2023-01-11,87.37000274658203,88.66000366210938,87.08999633789062,88.5999984741211,88.5999984741211,8359700.0,2.427743900718028,1.080699981983976,1.071121020971802,1.1873044673186666,1.6585570566584156,86.29799957275391,84.31600036621094,82.00400009155274,79.08716659545898,75.28310020446777,86.48021062494507,84.96905473679752,82.16993948368182,79.52209018839376,77.69409931028976,84.54089041912813,82.60964733885784,1.931243080270292,1.3599615769768263,0.2031606188214066,0.2031606188214066,0.2031606188214066,0.2031606188214066,-0.2031606188214066,0.2031606188214066,0.2031606188214066,0.2031606188214066,0.2031606188214066,1.029998779296875,1.4369991302490237,88.66000366210938,82.915101852417,83.25100173950196,83.58690162658691,1.0,1.0235067982107136,2.427743900718028,1.0,2.427743900718028,1.0576084955373088,1.0,2.427743900718028,0.715865916431475,-1.0,-2.427743900718028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.427743900718028,1,2.427743900718028,-1,-2.427743900718028,1,2.427743900718028,1
2023-01-12,88.69999694824219,89.19999694824219,88.16999816894531,88.77999877929688,88.77999877929688,6071100.0,0.2031606188214066,0.9826055279457212,0.9305913435977048,1.1476704389881127,1.587646584255715,87.19199981689454,85.16100006103515,82.2683334350586,79.4498332977295,75.38430015563965,87.24680667639568,85.66195365361557,82.5963949221086,79.82562817498075,77.91362207205228,85.19306093607717,83.06671040852,2.126350527557179,1.513239367092897,0.4730774664566162,0.4730774664566162,0.4730774664566162,0.4730774664566162,-0.4730774664566162,0.4730774664566162,0.4730774664566162,0.4730774664566162,0.4730774664566162,1.80999755859375,1.4114990234375,89.19999694824219,85.49860557556153,85.78600540161133,86.07340522766113,1.0,1.02384894205568,0.2031606188214066,1.0,0.2031606188214066,1.0601021069938943,1.0,0.2031606188214066,0.7228752610116551,-1.0,-0.2031606188214066,1.0,0.0,0.0,0.6471138000488281,0.6471138000488281,0.074963436,0.074963436,0.2031606188214066,1,-0.2031606188214066,1,0.2031606188214066,1,0.2031606188214066,-1
2023-01-13,87.94999694824219,89.47000122070312,87.66000366210938,89.19999694824219,89.19999694824219,5090800.0,0.4730774664566162,0.9512232023223272,0.93708731255703,1.1196806215058055,1.586463101139299,87.89999847412109,85.94099960327148,82.4740000406901,79.81933326721192,75.51170013427735,87.89787010034452,86.30523425263858,83.02243376250432,80.13298452820243,78.13711464385803,85.80951263025639,83.5210279299809,2.2884847002754896,1.6682884337294157,-0.6726440522965932,-0.6726440522965932,-0.6726440522965932,-0.6726440522965932,0.6726440522965932,-0.6726440522965932,-0.6726440522965932,-0.6726440522965932,-0.6726440522965932,1.0100021362304688,1.3834991455078125,89.47000122070312,86.09469909667969,86.37699890136719,86.65929870605468,0.0,1.0227946949639044,0.4730774664566162,1.0,0.4730774664566162,1.0625223895316986,1.0,0.4730774664566162,0.7057716127792198,-1.0,-0.4730774664566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4730774664566162,1,0.4730774664566162,1,0.4730774664566162,1,-0.4730774664566162,-1
2023-01-17,89.19000244140625,89.44000244140625,88.43000030517578,88.5999984741211,88.5999984741211,6550400.0,-0.6726440522965932,1.1560721474169806,1.0580586470087834,0.9815126164292376,1.5803385417661873,88.33599853515625,86.62699966430664,82.62366663614908,80.19099985758463,75.63360008239746,88.13191289160338,86.72246411108995,83.38227664712475,80.4105915428227,78.34430046227908,86.23881814469712,83.89724797028758,2.34157017440954,1.8029447818654405,-2.1331821920973075,-2.1331821920973075,-2.1331821920973075,-2.1331821920973075,2.1331821920973075,-2.1331821920973075,-2.1331821920973075,-2.1331821920973075,-2.1331821920973075,2.029998779296875,1.435999298095703,89.44000244140625,86.42630310058594,86.7030029296875,86.97970275878906,0.0,1.0197282472840137,-0.6726440522965932,1.0,-0.6726440522965932,1.0643055864321789,1.0,-0.6726440522965932,0.6210774403643275,-1.0,0.6726440522965932,0.0,0.0,1.0,0.016558496,0.016558496,0.5770379304885864,0.5770379304885864,-0.6726440522965932,1,-0.6726440522965932,-1,-0.6726440522965932,-1,0.6726440522965932,-1
2023-01-18,88.5999984741211,88.62999725341797,86.5999984741211,86.70999908447266,86.70999908447266,6397700.0,-2.1331821920973075,1.669143035385485,1.2516860691657103,1.1220729967528016,1.5289278886332165,88.37799835205078,86.92599945068359,82.73566665649415,80.48199984232585,75.73900009155274,87.6579416225598,86.72019774261408,83.59696841727623,80.61712949500793,78.50995786073835,86.31130752004721,84.10559990467166,2.2057076153755446,1.883497348567461,-0.8880136676235892,-0.8880136676235892,-0.8880136676235892,-0.8880136676235892,0.8880136676235892,-0.8880136676235892,-0.8880136676235892,-0.8880136676235892,-0.8880136676235892,1.7299957275390625,1.4514991760253906,88.62999725341797,86.2808039855957,86.56800384521485,86.85520370483398,0.0,1.0167038505227768,-2.1331821920973075,1.0,-2.1331821920973075,1.0647944629592243,1.0,-2.1331821920973075,0.7338953034311367,-1.0,2.1331821920973075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1331821920973075,1,2.1331821920973075,1,2.1331821920973075,1,2.1331821920973075,1
